,size,num_cars,algorithm,solved,lock_limit,moves,time,move_max,car_truck_ratio,HV_ratio,min_exit_distance
0,9,20,Random,Solved,1,1228,0.091799,2500,"(3, 1)","(1, 1)",2
1,9,20,No_reverse,Solved,1,933,0.066914,2500,"(3, 1)","(1, 1)",2
2,9,20,Breadth-first,Solved,1,386,0.176285,2500,"(3, 1)","(1, 1)",2
3,9,20,Depth-first,Solved,1,612,0.046619,2500,"(3, 1)","(1, 1)",2
4,9,21,Random,Solved,1,361,0.034887,2500,"(3, 1)","(1, 1)",2
5,9,21,No_reverse,Solved,1,790,0.075769,2500,"(3, 1)","(1, 1)",2
6,9,21,Breadth-first,Unsolved,1,2500,1.221285,2500,"(3, 1)","(1, 1)",2
7,9,21,Depth-first,Solved,1,889,0.089885,2500,"(3, 1)","(1, 1)",2
8,9,22,Random,Solved,1,2329,0.209104,2500,"(3, 1)","(1, 1)",2
9,9,22,No_reverse,Solved,1,1220,0.104225,2500,"(3, 1)","(1, 1)",2
10,9,22,Breadth-first,Unsolved,1,2500,1.591744,2500,"(3, 1)","(1, 1)",2
11,9,22,Depth-first,Solved,1,1109,0.102367,2500,"(3, 1)","(1, 1)",2
12,9,23,Random,Unsolved,1,2500,0.238195,2500,"(3, 1)","(1, 1)",2
13,9,23,No_reverse,Solved,1,391,0.038464,2500,"(3, 1)","(1, 1)",2
14,9,23,Breadth-first,Unsolved,1,2500,1.385116,2500,"(3, 1)","(1, 1)",2
15,9,23,Depth-first,Solved,1,1136,0.133697,2500,"(3, 1)","(1, 1)",2
16,9,24,Random,Solved,1,105,0.010959,2500,"(3, 1)","(1, 1)",2
17,9,24,No_reverse,Solved,1,81,0.009328,2500,"(3, 1)","(1, 1)",2
18,9,24,Breadth-first,Unsolved,1,2500,1.495844,2500,"(3, 1)","(1, 1)",2
19,9,24,Depth-first,Solved,1,246,0.026706,2500,"(3, 1)","(1, 1)",2
20,9,25,Random,Solved,1,20,0.001827,2500,"(3, 1)","(1, 1)",2
21,9,25,No_reverse,Solved,1,10,0.000923,2500,"(3, 1)","(1, 1)",2
22,9,25,Breadth-first,Solved,1,340,0.170409,2500,"(3, 1)","(1, 1)",2
23,9,25,Depth-first,Solved,1,71,0.006333,2500,"(3, 1)","(1, 1)",2
24,9,26,Random,Solved,1,2131,0.210054,2500,"(3, 1)","(1, 1)",2
25,9,26,No_reverse,Solved,1,2456,0.241258,2500,"(3, 1)","(1, 1)",2
26,9,26,Breadth-first,Unsolved,1,2500,1.747963,2500,"(3, 1)","(1, 1)",2
27,9,26,Depth-first,Solved,1,674,0.067076,2500,"(3, 1)","(1, 1)",2
28,9,27,Random,Solved,1,313,0.030713,2500,"(3, 1)","(1, 1)",2
29,9,27,No_reverse,Solved,1,14,0.001466,2500,"(3, 1)","(1, 1)",2
30,9,27,Breadth-first,Unsolved,1,2500,1.531353,2500,"(3, 1)","(1, 1)",2
31,9,27,Depth-first,Solved,1,1190,0.123649,2500,"(3, 1)","(1, 1)",2
32,9,28,Random,Unsolved,1,2500,0.252344,2500,"(3, 1)","(1, 1)",2
33,9,28,No_reverse,Unsolved,1,2500,0.251276,2500,"(3, 1)","(1, 1)",2
34,9,28,Breadth-first,Unsolved,1,2500,1.398687,2500,"(3, 1)","(1, 1)",2
35,9,28,Depth-first,Unsolved,1,2500,0.252996,2500,"(3, 1)","(1, 1)",2
36,9,29,Random,Unsolved,1,2500,0.252495,2500,"(3, 1)","(1, 1)",2
37,9,29,No_reverse,Unsolved,1,2500,0.252743,2500,"(3, 1)","(1, 1)",2
38,9,29,Breadth-first,Unsolved,1,2500,1.516088,2500,"(3, 1)","(1, 1)",2
39,9,29,Depth-first,Unsolved,1,2500,0.253799,2500,"(3, 1)","(1, 1)",2
40,9,20,Random,Solved,1,578,0.055522,2500,"(3, 1)","(1, 1)",2
41,9,20,No_reverse,Solved,1,691,0.079990,2500,"(3, 1)","(1, 1)",2
42,9,20,Breadth-first,Unsolved,1,2500,1.215211,2500,"(3, 1)","(1, 1)",2
43,9,20,Depth-first,Solved,1,336,0.032384,2500,"(3, 1)","(1, 1)",2
44,9,21,Random,Solved,1,71,0.006018,2500,"(3, 1)","(1, 1)",2
45,9,21,No_reverse,Solved,1,281,0.023830,2500,"(3, 1)","(1, 1)",2
46,9,21,Breadth-first,Unsolved,1,2500,1.173490,2500,"(3, 1)","(1, 1)",2
47,9,21,Depth-first,Solved,1,295,0.025672,2500,"(3, 1)","(1, 1)",2
48,9,22,Random,Unsolved,1,2500,0.210016,2500,"(3, 1)","(1, 1)",2
49,9,22,No_reverse,Solved,1,441,0.037785,2500,"(3, 1)","(1, 1)",2
50,9,22,Breadth-first,Unsolved,1,2500,1.240234,2500,"(3, 1)","(1, 1)",2
51,9,22,Depth-first,Unsolved,1,2500,0.208876,2500,"(3, 1)","(1, 1)",2
52,9,23,Random,Unsolved,1,2500,0.244763,2500,"(3, 1)","(1, 1)",2
53,9,23,No_reverse,Unsolved,1,2500,0.240066,2500,"(3, 1)","(1, 1)",2
54,9,23,Breadth-first,Unsolved,1,2500,1.278390,2500,"(3, 1)","(1, 1)",2
55,9,23,Depth-first,Unsolved,1,2500,0.237515,2500,"(3, 1)","(1, 1)",2
56,9,24,Random,Solved,1,1311,0.124487,2500,"(3, 1)","(1, 1)",2
57,9,24,No_reverse,Solved,1,153,0.015139,2500,"(3, 1)","(1, 1)",2
58,9,24,Breadth-first,Solved,1,1,0.000909,2500,"(3, 1)","(1, 1)",2
59,9,24,Depth-first,Solved,1,587,0.055740,2500,"(3, 1)","(1, 1)",2
60,9,25,Random,Solved,1,174,0.015685,2500,"(3, 1)","(1, 1)",2
61,9,25,No_reverse,Solved,1,1101,0.097710,2500,"(3, 1)","(1, 1)",2
62,9,25,Breadth-first,Unsolved,1,2500,1.317848,2500,"(3, 1)","(1, 1)",2
63,9,25,Depth-first,Solved,1,1274,0.115676,2500,"(3, 1)","(1, 1)",2
64,9,26,Random,Solved,1,377,0.041598,2500,"(3, 1)","(1, 1)",2
65,9,26,No_reverse,Solved,1,603,0.064611,2500,"(3, 1)","(1, 1)",2
66,9,26,Breadth-first,Unsolved,1,2500,1.432411,2500,"(3, 1)","(1, 1)",2
67,9,26,Depth-first,Solved,1,51,0.005718,2500,"(3, 1)","(1, 1)",2
68,9,27,Random,Solved,1,767,0.073860,2500,"(3, 1)","(1, 1)",2
69,9,27,No_reverse,Solved,1,686,0.069798,2500,"(3, 1)","(1, 1)",2
70,9,27,Breadth-first,Unsolved,1,2500,1.431662,2500,"(3, 1)","(1, 1)",2
71,9,27,Depth-first,Solved,1,131,0.012570,2500,"(3, 1)","(1, 1)",2
72,9,28,Random,Unsolved,1,2500,0.242340,2500,"(3, 1)","(1, 1)",2
73,9,28,No_reverse,Unsolved,1,2500,0.247562,2500,"(3, 1)","(1, 1)",2
