,size,num_cars,algorithm,solved,lock_limit,moves,time,move_max,car_truck_ratio,HV_ratio,min_exit_distance
34243,9,20,Depth-first,Unsolved,1,2500,0.191001,2500,"(1, 3)","(1, 1)",2
34244,9,21,Random,Unsolved,1,2500,0.203989,2500,"(1, 3)","(1, 1)",2
34245,9,21,No_reverse,Unsolved,1,2500,0.209365,2500,"(1, 3)","(1, 1)",2
34246,9,21,Breadth-first,Unsolved,1,2500,1.396966,2500,"(1, 3)","(1, 1)",2
34247,9,21,Depth-first,Unsolved,1,2500,0.221148,2500,"(1, 3)","(1, 1)",2
34248,9,22,Random,Solved,1,2426,0.217679,2500,"(1, 3)","(1, 1)",2
34249,9,22,No_reverse,Unsolved,1,2500,0.226772,2500,"(1, 3)","(1, 1)",2
34250,9,22,Breadth-first,Unsolved,1,2500,1.286809,2500,"(1, 3)","(1, 1)",2
34251,9,22,Depth-first,Unsolved,1,2500,0.224462,2500,"(1, 3)","(1, 1)",2
34252,9,23,Random,Solved,1,1576,0.141756,2500,"(1, 3)","(1, 1)",2
34253,9,23,No_reverse,Solved,1,1076,0.098147,2500,"(1, 3)","(1, 1)",2
34254,9,23,Breadth-first,Unsolved,1,2500,1.556888,2500,"(1, 3)","(1, 1)",2
34255,9,23,Depth-first,Solved,1,1619,0.148023,2500,"(1, 3)","(1, 1)",2
34256,9,24,Random,Solved,1,367,0.029485,2500,"(1, 3)","(1, 1)",2
34257,9,24,No_reverse,Solved,1,50,0.004228,2500,"(1, 3)","(1, 1)",2
34258,9,24,Breadth-first,Solved,1,1,0.000831,2500,"(1, 3)","(1, 1)",2
34259,9,24,Depth-first,Solved,1,138,0.011747,2500,"(1, 3)","(1, 1)",2
34260,9,25,Random,Solved,1,990,0.094346,2500,"(1, 3)","(1, 1)",2
34261,9,25,No_reverse,Solved,1,668,0.063308,2500,"(1, 3)","(1, 1)",2
34262,9,25,Breadth-first,Solved,1,293,0.134026,2500,"(1, 3)","(1, 1)",2
34263,9,25,Depth-first,Solved,1,417,0.039939,2500,"(1, 3)","(1, 1)",2
34264,9,26,Random,Unsolved,1,2500,0.220896,2500,"(1, 3)","(1, 1)",2
34265,9,26,No_reverse,Unsolved,1,2500,0.229891,2500,"(1, 3)","(1, 1)",2
34266,9,26,Breadth-first,Unsolved,1,2500,1.489937,2500,"(1, 3)","(1, 1)",2
34267,9,26,Depth-first,Unsolved,1,2500,0.311589,2500,"(1, 3)","(1, 1)",2
34268,9,27,Random,Solved,1,90,0.007876,2500,"(1, 3)","(1, 1)",2
34269,9,27,No_reverse,Solved,1,27,0.002400,2500,"(1, 3)","(1, 1)",2
34270,9,27,Breadth-first,Solved,1,1,0.000940,2500,"(1, 3)","(1, 1)",2
34271,9,27,Depth-first,Solved,1,44,0.003857,2500,"(1, 3)","(1, 1)",2
34272,9,28,Random,Unsolved,1,2500,0.217053,2500,"(1, 3)","(1, 1)",2
34273,9,28,No_reverse,Unsolved,1,2500,0.213182,2500,"(1, 3)","(1, 1)",2
34274,9,28,Breadth-first,Unsolved,1,2500,1.545568,2500,"(1, 3)","(1, 1)",2
34275,9,28,Depth-first,Unsolved,1,2500,0.216538,2500,"(1, 3)","(1, 1)",2
34276,9,29,Random,Unsolved,1,2500,0.247971,2500,"(1, 3)","(1, 1)",2
34277,9,29,No_reverse,Unsolved,1,2500,0.246301,2500,"(1, 3)","(1, 1)",2
34278,9,29,Breadth-first,Unsolved,1,2500,1.677685,2500,"(1, 3)","(1, 1)",2
34279,9,29,Depth-first,Unsolved,1,2500,0.245932,2500,"(1, 3)","(1, 1)",2
34280,9,20,Random,Solved,1,84,0.006689,2500,"(1, 3)","(1, 1)",2
34281,9,20,No_reverse,Unsolved,1,2500,0.209510,2500,"(1, 3)","(1, 1)",2
34282,9,20,Breadth-first,Unsolved,1,2500,1.300689,2500,"(1, 3)","(1, 1)",2
34283,9,20,Depth-first,Solved,1,421,0.032381,2500,"(1, 3)","(1, 1)",2
34284,9,21,Random,Solved,1,503,0.044665,2500,"(1, 3)","(1, 1)",2
34285,9,21,No_reverse,Unsolved,1,2500,0.218160,2500,"(1, 3)","(1, 1)",2
34286,9,21,Breadth-first,Solved,1,437,0.256473,2500,"(1, 3)","(1, 1)",2
34287,9,21,Depth-first,Unsolved,1,2500,0.226929,2500,"(1, 3)","(1, 1)",2
34288,9,22,Random,Solved,1,1185,0.101084,2500,"(1, 3)","(1, 1)",2
34289,9,22,No_reverse,Solved,1,2320,0.202495,2500,"(1, 3)","(1, 1)",2
34290,9,22,Breadth-first,Unsolved,1,2500,1.393337,2500,"(1, 3)","(1, 1)",2
34291,9,22,Depth-first,Unsolved,1,2500,0.301884,2500,"(1, 3)","(1, 1)",2
34292,9,23,Random,Unsolved,1,2500,0.193465,2500,"(1, 3)","(1, 1)",2
34293,9,23,No_reverse,Unsolved,1,2500,0.198752,2500,"(1, 3)","(1, 1)",2
34294,9,23,Breadth-first,Unsolved,1,2500,1.430126,2500,"(1, 3)","(1, 1)",2
34295,9,23,Depth-first,Unsolved,1,2500,0.205485,2500,"(1, 3)","(1, 1)",2
34296,9,24,Random,Unsolved,1,2500,0.182720,2500,"(1, 3)","(1, 1)",2
34297,9,24,No_reverse,Unsolved,1,2500,0.183916,2500,"(1, 3)","(1, 1)",2
34298,9,24,Breadth-first,Unsolved,1,2500,1.420039,2500,"(1, 3)","(1, 1)",2
34299,9,24,Depth-first,Unsolved,1,2500,0.189994,2500,"(1, 3)","(1, 1)",2
34300,9,25,Random,Unsolved,1,2500,0.231837,2500,"(1, 3)","(1, 1)",2
34301,9,25,No_reverse,Unsolved,1,2500,0.240045,2500,"(1, 3)","(1, 1)",2
34302,9,25,Breadth-first,Unsolved,1,2500,1.645130,2500,"(1, 3)","(1, 1)",2
34303,9,25,Depth-first,Unsolved,1,2500,0.231794,2500,"(1, 3)","(1, 1)",2
34304,9,26,Random,Unsolved,1,2500,0.237804,2500,"(1, 3)","(1, 1)",2
34305,9,26,No_reverse,Solved,1,1467,0.138955,2500,"(1, 3)","(1, 1)",2
34306,9,26,Breadth-first,Unsolved,1,2500,1.547978,2500,"(1, 3)","(1, 1)",2
34307,9,26,Depth-first,Unsolved,1,2500,0.242610,2500,"(1, 3)","(1, 1)",2
34308,9,27,Random,Solved,1,832,0.081056,2500,"(1, 3)","(1, 1)",2
34309,9,27,No_reverse,Solved,1,918,0.089843,2500,"(1, 3)","(1, 1)",2
34310,9,27,Breadth-first,Unsolved,1,2500,1.699087,2500,"(1, 3)","(1, 1)",2
34311,9,27,Depth-first,Unsolved,1,2500,0.245357,2500,"(1, 3)","(1, 1)",2
34312,9,28,Random,Unsolved,1,2500,0.214210,2500,"(1, 3)","(1, 1)",2
34313,9,28,No_reverse,Unsolved,1,2500,0.214998,2500,"(1, 3)","(1, 1)",2
34314,9,28,Breadth-first,Unsolved,1,2500,1.575934,2500,"(1, 3)","(1, 1)",2
34315,9,28,Depth-first,Unsolved,1,2500,0.220967,2500,"(1, 3)","(1, 1)",2
34316,9,29,Random,Unsolved,1,2500,0.238082,2500,"(1, 3)","(1, 1)",2
34317,9,29,No_reverse,Unsolved,1,2500,0.240878,2500,"(1, 3)","(1, 1)",2
34318,9,29,Breadth-first,Unsolved,1,2500,1.574010,2500,"(1, 3)","(1, 1)",2
34319,9,29,Depth-first,Unsolved,1,2500,0.313356,2500,"(1, 3)","(1, 1)",2
34320,9,20,Random,Solved,1,570,0.050938,2500,"(1, 3)","(1, 1)",2
34321,9,20,No_reverse,Solved,1,1204,0.107129,2500,"(1, 3)","(1, 1)",2
34322,9,20,Breadth-first,Unsolved,1,2500,1.357681,2500,"(1, 3)","(1, 1)",2
34323,9,20,Depth-first,Unsolved,1,2500,0.225282,2500,"(1, 3)","(1, 1)",2
34324,9,21,Random,Solved,1,174,0.012495,2500,"(1, 3)","(1, 1)",2
34325,9,21,No_reverse,Solved,1,133,0.010278,2500,"(1, 3)","(1, 1)",2
34326,9,21,Breadth-first,Solved,1,149,0.057287,2500,"(1, 3)","(1, 1)",2
34327,9,21,Depth-first,Solved,1,419,0.034970,2500,"(1, 3)","(1, 1)",2
34328,9,22,Random,Solved,1,264,0.021190,2500,"(1, 3)","(1, 1)",2
34329,9,22,No_reverse,Solved,1,26,0.002083,2500,"(1, 3)","(1, 1)",2
34330,9,22,Breadth-first,Solved,1,299,0.126012,2500,"(1, 3)","(1, 1)",2
34331,9,22,Depth-first,Solved,1,10,0.000909,2500,"(1, 3)","(1, 1)",2
34332,9,23,Random,Solved,1,208,0.019404,2500,"(1, 3)","(1, 1)",2
34333,9,23,No_reverse,Solved,1,41,0.003800,2500,"(1, 3)","(1, 1)",2
34334,9,23,Breadth-first,Solved,1,469,0.287223,2500,"(1, 3)","(1, 1)",2
34335,9,23,Depth-first,Solved,1,165,0.015369,2500,"(1, 3)","(1, 1)",2
34336,9,24,Random,Unsolved,1,2500,0.206513,2500,"(1, 3)","(1, 1)",2
34337,9,24,No_reverse,Unsolved,1,2500,0.213828,2500,"(1, 3)","(1, 1)",2
34338,9,24,Breadth-first,Unsolved,1,2500,1.613503,2500,"(1, 3)","(1, 1)",2
34339,9,24,Depth-first,Unsolved,1,2500,0.220740,2500,"(1, 3)","(1, 1)",2
34340,9,25,Random,Solved,1,1580,0.134119,2500,"(1, 3)","(1, 1)",2
34341,9,25,No_reverse,Solved,1,242,0.019886,2500,"(1, 3)","(1, 1)",2
34342,9,25,Breadth-first,Unsolved,1,2500,1.376598,2500,"(1, 3)","(1, 1)",2
34343,9,25,Depth-first,Solved,1,256,0.021597,2500,"(1, 3)","(1, 1)",2
