,size,num_cars,algorithm,solved,lock_limit,moves,time,move_max,car_truck_ratio,HV_ratio,min_exit_distance
25,6,12,No_reverse,Solved,1,64,0.002700,2500,"(3, 1)","(3, 1)",2
26,6,12,Breadth-first,Solved,1,1,0.000524,2500,"(3, 1)","(3, 1)",2
27,6,12,Depth-first,Solved,1,70,0.002984,2500,"(3, 1)","(3, 1)",2
28,6,13,Random,Solved,1,15,0.000653,2500,"(3, 1)","(3, 1)",2
29,6,13,No_reverse,Solved,1,340,0.021677,2500,"(3, 1)","(3, 1)",2
30,6,13,Breadth-first,Unsolved,1,2500,0.976330,2500,"(3, 1)","(3, 1)",2
31,6,13,Depth-first,Solved,1,40,0.001701,2500,"(3, 1)","(3, 1)",2
32,6,14,Random,Unsolved,1,2500,0.125490,2500,"(3, 1)","(3, 1)",2
33,6,14,No_reverse,Unsolved,1,2500,0.128574,2500,"(3, 1)","(3, 1)",2
34,6,14,Breadth-first,Unsolved,1,2500,1.066751,2500,"(3, 1)","(3, 1)",2
35,6,14,Depth-first,Unsolved,1,2500,0.114577,2500,"(3, 1)","(3, 1)",2
36,6,15,Random,Unsolved,1,2500,0.119983,2500,"(3, 1)","(3, 1)",2
37,6,15,No_reverse,Unsolved,1,2500,0.117714,2500,"(3, 1)","(3, 1)",2
38,6,15,Breadth-first,Unsolved,1,2500,0.914667,2500,"(3, 1)","(3, 1)",2
39,6,15,Depth-first,Unsolved,1,2500,0.117773,2500,"(3, 1)","(3, 1)",2
40,6,6,Random,Solved,1,19,0.000557,2500,"(3, 1)","(3, 1)",2
41,6,6,No_reverse,Solved,1,18,0.000513,2500,"(3, 1)","(3, 1)",2
42,6,6,Breadth-first,Solved,1,1,0.000349,2500,"(3, 1)","(3, 1)",2
43,6,6,Depth-first,Solved,1,22,0.000625,2500,"(3, 1)","(3, 1)",2
44,6,7,Random,Solved,1,22,0.002319,2500,"(3, 1)","(3, 1)",2
45,6,7,No_reverse,Solved,1,6,0.000228,2500,"(3, 1)","(3, 1)",2
46,6,7,Breadth-first,Solved,1,1,0.000374,2500,"(3, 1)","(3, 1)",2
47,6,7,Depth-first,Solved,1,19,0.000708,2500,"(3, 1)","(3, 1)",2
48,6,8,Random,Solved,1,128,0.006357,2500,"(3, 1)","(3, 1)",2
49,6,8,No_reverse,Solved,1,35,0.001118,2500,"(3, 1)","(3, 1)",2
50,6,8,Breadth-first,Solved,1,1,0.000392,2500,"(3, 1)","(3, 1)",2
51,6,8,Depth-first,Solved,1,5,0.000166,2500,"(3, 1)","(3, 1)",2
52,6,9,Random,Solved,1,8,0.000285,2500,"(3, 1)","(3, 1)",2
53,6,9,No_reverse,Solved,1,7,0.000238,2500,"(3, 1)","(3, 1)",2
54,6,9,Breadth-first,Solved,1,1,0.001300,2500,"(3, 1)","(3, 1)",2
55,6,9,Depth-first,Solved,1,5,0.000564,2500,"(3, 1)","(3, 1)",2
56,6,10,Random,Solved,1,23,0.000921,2500,"(3, 1)","(3, 1)",2
57,6,10,No_reverse,Solved,1,46,0.001756,2500,"(3, 1)","(3, 1)",2
58,6,10,Breadth-first,Solved,1,1,0.000436,2500,"(3, 1)","(3, 1)",2
59,6,10,Depth-first,Solved,1,9,0.000366,2500,"(3, 1)","(3, 1)",2
60,6,11,Random,Solved,1,18,0.000688,2500,"(3, 1)","(3, 1)",2
61,6,11,No_reverse,Solved,1,14,0.000527,2500,"(3, 1)","(3, 1)",2
62,6,11,Breadth-first,Solved,1,1,0.000437,2500,"(3, 1)","(3, 1)",2
63,6,11,Depth-first,Solved,1,4,0.000167,2500,"(3, 1)","(3, 1)",2
64,6,12,Random,Solved,1,69,0.002927,2500,"(3, 1)","(3, 1)",2
65,6,12,No_reverse,Solved,1,38,0.001566,2500,"(3, 1)","(3, 1)",2
66,6,12,Breadth-first,Solved,1,1272,0.447707,2500,"(3, 1)","(3, 1)",2
67,6,12,Depth-first,Solved,1,13,0.000601,2500,"(3, 1)","(3, 1)",2
68,6,13,Random,Solved,1,442,0.018593,2500,"(3, 1)","(3, 1)",2
69,6,13,No_reverse,Solved,1,27,0.001152,2500,"(3, 1)","(3, 1)",2
70,6,13,Breadth-first,Solved,1,216,0.061934,2500,"(3, 1)","(3, 1)",2
71,6,13,Depth-first,Solved,1,72,0.003274,2500,"(3, 1)","(3, 1)",2
72,6,14,Random,Solved,1,76,0.003441,2500,"(3, 1)","(3, 1)",2
73,6,14,No_reverse,Solved,1,24,0.001090,2500,"(3, 1)","(3, 1)",2
74,6,14,Breadth-first,Solved,1,79,0.028350,2500,"(3, 1)","(3, 1)",2
75,6,14,Depth-first,Solved,1,92,0.004335,2500,"(3, 1)","(3, 1)",2
76,6,15,Random,Unsolved,1,2500,0.116826,2500,"(3, 1)","(3, 1)",2
77,6,15,No_reverse,Unsolved,1,2500,0.151320,2500,"(3, 1)","(3, 1)",2
78,6,15,Breadth-first,Unsolved,1,2500,0.925433,2500,"(3, 1)","(3, 1)",2
79,6,15,Depth-first,Unsolved,1,2500,0.141895,2500,"(3, 1)","(3, 1)",2
80,6,6,Random,Solved,1,8,0.000240,2500,"(3, 1)","(3, 1)",2
81,6,6,No_reverse,Solved,1,8,0.000203,2500,"(3, 1)","(3, 1)",2
82,6,6,Breadth-first,Solved,1,1,0.000361,2500,"(3, 1)","(3, 1)",2
83,6,6,Depth-first,Solved,1,5,0.000140,2500,"(3, 1)","(3, 1)",2
84,6,7,Random,Solved,1,12,0.000357,2500,"(3, 1)","(3, 1)",2
85,6,7,No_reverse,Solved,1,53,0.001839,2500,"(3, 1)","(3, 1)",2
86,6,7,Breadth-first,Solved,1,56,0.014083,2500,"(3, 1)","(3, 1)",2
87,6,7,Depth-first,Solved,1,32,0.000969,2500,"(3, 1)","(3, 1)",2
88,6,8,Random,Solved,1,318,0.015176,2500,"(3, 1)","(3, 1)",2
89,6,8,No_reverse,Solved,1,1360,0.054719,2500,"(3, 1)","(3, 1)",2
90,6,8,Breadth-first,Solved,1,247,0.104983,2500,"(3, 1)","(3, 1)",2
91,6,8,Depth-first,Solved,1,313,0.011278,2500,"(3, 1)","(3, 1)",2
92,6,9,Random,Solved,1,62,0.002359,2500,"(3, 1)","(3, 1)",2
93,6,9,No_reverse,Solved,1,38,0.001431,2500,"(3, 1)","(3, 1)",2
94,6,9,Breadth-first,Solved,1,1,0.000423,2500,"(3, 1)","(3, 1)",2
95,6,9,Depth-first,Solved,1,32,0.001211,2500,"(3, 1)","(3, 1)",2
96,6,10,Random,Solved,1,22,0.000849,2500,"(3, 1)","(3, 1)",2
97,6,10,No_reverse,Solved,1,221,0.009415,2500,"(3, 1)","(3, 1)",2
98,6,10,Breadth-first,Solved,1,202,0.084151,2500,"(3, 1)","(3, 1)",2
99,6,10,Depth-first,Solved,1,166,0.007396,2500,"(3, 1)","(3, 1)",2
100,6,11,Random,Solved,1,1,0.000073,2500,"(3, 1)","(3, 1)",2
101,6,11,No_reverse,Solved,1,93,0.005906,2500,"(3, 1)","(3, 1)",2
102,6,11,Breadth-first,Solved,1,1,0.000554,2500,"(3, 1)","(3, 1)",2
103,6,11,Depth-first,Solved,1,12,0.000514,2500,"(3, 1)","(3, 1)",2
104,6,12,Random,Solved,1,893,0.040286,2500,"(3, 1)","(3, 1)",2
105,6,12,No_reverse,Solved,1,247,0.009730,2500,"(3, 1)","(3, 1)",2
106,6,12,Breadth-first,Solved,1,571,0.175997,2500,"(3, 1)","(3, 1)",2
107,6,12,Depth-first,Solved,1,264,0.010863,2500,"(3, 1)","(3, 1)",2
108,6,13,Random,Solved,1,7,0.000329,2500,"(3, 1)","(3, 1)",2
109,6,13,No_reverse,Solved,1,168,0.007191,2500,"(3, 1)","(3, 1)",2
110,6,13,Breadth-first,Solved,1,905,0.368670,2500,"(3, 1)","(3, 1)",2
111,6,13,Depth-first,Solved,1,13,0.000617,2500,"(3, 1)","(3, 1)",2
112,6,14,Random,Unsolved,1,2500,0.119423,2500,"(3, 1)","(3, 1)",2
113,6,14,No_reverse,Unsolved,1,2500,0.114842,2500,"(3, 1)","(3, 1)",2
114,6,14,Breadth-first,Unsolved,1,2500,1.010092,2500,"(3, 1)","(3, 1)",2
115,6,14,Depth-first,Unsolved,1,2500,0.108177,2500,"(3, 1)","(3, 1)",2
116,6,15,Random,Solved,1,347,0.024170,2500,"(3, 1)","(3, 1)",2
117,6,15,No_reverse,Solved,1,136,0.010109,2500,"(3, 1)","(3, 1)",2
118,6,15,Breadth-first,Solved,1,1,0.000565,2500,"(3, 1)","(3, 1)",2
119,6,15,Depth-first,Unsolved,1,2500,0.171237,2500,"(3, 1)","(3, 1)",2
120,6,6,Random,Solved,1,18,0.000487,2500,"(3, 1)","(3, 1)",2
121,6,6,No_reverse,Solved,1,31,0.000774,2500,"(3, 1)","(3, 1)",2
122,6,6,Breadth-first,Solved,1,1,0.000356,2500,"(3, 1)","(3, 1)",2
123,6,6,Depth-first,Solved,1,24,0.000631,2500,"(3, 1)","(3, 1)",2
124,6,7,Random,Solved,1,37,0.001277,2500,"(3, 1)","(3, 1)",2
125,6,7,No_reverse,Solved,1,124,0.004217,2500,"(3, 1)","(3, 1)",2
126,6,7,Breadth-first,Solved,1,1,0.000415,2500,"(3, 1)","(3, 1)",2
127,6,7,Depth-first,Solved,1,8,0.000305,2500,"(3, 1)","(3, 1)",2
128,6,8,Random,Solved,1,19,0.000634,2500,"(3, 1)","(3, 1)",2
129,6,8,No_reverse,Solved,1,121,0.003869,2500,"(3, 1)","(3, 1)",2
130,6,8,Breadth-first,Solved,1,1,0.000438,2500,"(3, 1)","(3, 1)",2
131,6,8,Depth-first,Solved,1,76,0.002480,2500,"(3, 1)","(3, 1)",2
132,6,9,Random,Solved,1,60,0.002307,2500,"(3, 1)","(3, 1)",2
133,6,9,No_reverse,Solved,1,6,0.000251,2500,"(3, 1)","(3, 1)",2
134,6,9,Breadth-first,Solved,1,1,0.000445,2500,"(3, 1)","(3, 1)",2
135,6,9,Depth-first,Solved,1,11,0.000468,2500,"(3, 1)","(3, 1)",2
136,6,10,Random,Solved,1,119,0.008810,2500,"(3, 1)","(3, 1)",2
137,6,10,No_reverse,Solved,1,33,0.001416,2500,"(3, 1)","(3, 1)",2
138,6,10,Breadth-first,Solved,1,1,0.000476,2500,"(3, 1)","(3, 1)",2
139,6,10,Depth-first,Solved,1,10,0.000445,2500,"(3, 1)","(3, 1)",2
140,6,11,Random,Solved,1,134,0.013804,2500,"(3, 1)","(3, 1)",2
141,6,11,No_reverse,Solved,1,52,0.003793,2500,"(3, 1)","(3, 1)",2
142,6,11,Breadth-first,Solved,1,34,0.013424,2500,"(3, 1)","(3, 1)",2
143,6,11,Depth-first,Solved,1,663,0.030169,2500,"(3, 1)","(3, 1)",2
144,6,12,Random,Solved,1,37,0.001435,2500,"(3, 1)","(3, 1)",2
145,6,12,No_reverse,Solved,1,118,0.004450,2500,"(3, 1)","(3, 1)",2
146,6,12,Breadth-first,Solved,1,1,0.000488,2500,"(3, 1)","(3, 1)",2
147,6,12,Depth-first,Solved,1,43,0.001626,2500,"(3, 1)","(3, 1)",2
148,6,13,Random,Solved,1,24,0.000913,2500,"(3, 1)","(3, 1)",2
149,6,13,No_reverse,Solved,1,7,0.000271,2500,"(3, 1)","(3, 1)",2
150,6,13,Breadth-first,Solved,1,47,0.012089,2500,"(3, 1)","(3, 1)",2
151,6,13,Depth-first,Solved,1,109,0.004126,2500,"(3, 1)","(3, 1)",2
152,6,14,Random,Solved,1,599,0.027782,2500,"(3, 1)","(3, 1)",2
153,6,14,No_reverse,Solved,1,166,0.006825,2500,"(3, 1)","(3, 1)",2
154,6,14,Breadth-first,Unsolved,1,2500,0.947208,2500,"(3, 1)","(3, 1)",2
155,6,14,Depth-first,Solved,1,23,0.001026,2500,"(3, 1)","(3, 1)",2
156,6,15,Random,Unsolved,1,2500,0.109241,2500,"(3, 1)","(3, 1)",2
157,6,15,No_reverse,Unsolved,1,2500,0.100088,2500,"(3, 1)","(3, 1)",2
158,6,15,Breadth-first,Unsolved,1,2500,0.930855,2500,"(3, 1)","(3, 1)",2
159,6,15,Depth-first,Unsolved,1,2500,0.121717,2500,"(3, 1)","(3, 1)",2
160,6,6,Random,Solved,1,91,0.002498,2500,"(3, 1)","(3, 1)",2
161,6,6,No_reverse,Solved,1,74,0.001991,2500,"(3, 1)","(3, 1)",2
162,6,6,Breadth-first,Solved,1,743,0.181256,2500,"(3, 1)","(3, 1)",2
163,6,6,Depth-first,Solved,1,19,0.000615,2500,"(3, 1)","(3, 1)",2
164,6,7,Random,Solved,1,15,0.000444,2500,"(3, 1)","(3, 1)",2
165,6,7,No_reverse,Solved,1,41,0.001223,2500,"(3, 1)","(3, 1)",2
166,6,7,Breadth-first,Solved,1,1,0.000396,2500,"(3, 1)","(3, 1)",2
167,6,7,Depth-first,Solved,1,9,0.000306,2500,"(3, 1)","(3, 1)",2
168,6,8,Random,Solved,1,30,0.001041,2500,"(3, 1)","(3, 1)",2
169,6,8,No_reverse,Solved,1,153,0.013470,2500,"(3, 1)","(3, 1)",2
170,6,8,Breadth-first,Solved,1,1,0.001126,2500,"(3, 1)","(3, 1)",2
171,6,8,Depth-first,Solved,1,7,0.000797,2500,"(3, 1)","(3, 1)",2
172,6,9,Random,Solved,1,21,0.000818,2500,"(3, 1)","(3, 1)",2
173,6,9,No_reverse,Solved,1,80,0.002947,2500,"(3, 1)","(3, 1)",2
174,6,9,Breadth-first,Solved,1,1,0.000419,2500,"(3, 1)","(3, 1)",2
175,6,9,Depth-first,Solved,1,27,0.001052,2500,"(3, 1)","(3, 1)",2
176,6,10,Random,Solved,1,132,0.005101,2500,"(3, 1)","(3, 1)",2
177,6,10,No_reverse,Solved,1,45,0.001756,2500,"(3, 1)","(3, 1)",2
178,6,10,Breadth-first,Solved,1,1,0.000450,2500,"(3, 1)","(3, 1)",2
179,6,10,Depth-first,Solved,1,20,0.000835,2500,"(3, 1)","(3, 1)",2
180,6,11,Random,Unsolved,1,2500,0.083121,2500,"(3, 1)","(3, 1)",2
181,6,11,No_reverse,Unsolved,1,2500,0.103778,2500,"(3, 1)","(3, 1)",2
182,6,11,Breadth-first,Unsolved,1,2500,0.787365,2500,"(3, 1)","(3, 1)",2
183,6,11,Depth-first,Unsolved,1,2500,0.093498,2500,"(3, 1)","(3, 1)",2
184,6,12,Random,Solved,1,95,0.004110,2500,"(3, 1)","(3, 1)",2
185,6,12,No_reverse,Solved,1,35,0.001602,2500,"(3, 1)","(3, 1)",2
186,6,12,Breadth-first,Solved,1,1,0.000546,2500,"(3, 1)","(3, 1)",2
187,6,12,Depth-first,Solved,1,5,0.000248,2500,"(3, 1)","(3, 1)",2
188,6,13,Random,Solved,1,1283,0.101220,2500,"(3, 1)","(3, 1)",2
189,6,13,No_reverse,Solved,1,182,0.051141,2500,"(3, 1)","(3, 1)",2
190,6,13,Breadth-first,Unsolved,1,2500,1.155565,2500,"(3, 1)","(3, 1)",2
191,6,13,Depth-first,Solved,1,161,0.006896,2500,"(3, 1)","(3, 1)",2
192,6,14,Random,Unsolved,1,2500,0.108426,2500,"(3, 1)","(3, 1)",2
193,6,14,No_reverse,Unsolved,1,2500,0.104248,2500,"(3, 1)","(3, 1)",2
194,6,14,Breadth-first,Unsolved,1,2500,0.857856,2500,"(3, 1)","(3, 1)",2
195,6,14,Depth-first,Unsolved,1,2500,0.109457,2500,"(3, 1)","(3, 1)",2
196,6,15,Random,Unsolved,1,2500,0.112299,2500,"(3, 1)","(3, 1)",2
197,6,15,No_reverse,Unsolved,1,2500,0.111150,2500,"(3, 1)","(3, 1)",2
198,6,15,Breadth-first,Unsolved,1,2500,0.965943,2500,"(3, 1)","(3, 1)",2
199,6,15,Depth-first,Unsolved,1,2500,0.119343,2500,"(3, 1)","(3, 1)",2
200,6,6,Random,Solved,1,59,0.001755,2500,"(3, 1)","(3, 1)",2
201,6,6,No_reverse,Solved,1,21,0.000637,2500,"(3, 1)","(3, 1)",2
202,6,6,Breadth-first,Solved,1,242,0.043624,2500,"(3, 1)","(3, 1)",2
203,6,6,Depth-first,Solved,1,40,0.001198,2500,"(3, 1)","(3, 1)",2
204,6,7,Random,Solved,1,9,0.000317,2500,"(3, 1)","(3, 1)",2
205,6,7,No_reverse,Solved,1,22,0.000696,2500,"(3, 1)","(3, 1)",2
206,6,7,Breadth-first,Solved,1,1,0.000382,2500,"(3, 1)","(3, 1)",2
207,6,7,Depth-first,Solved,1,48,0.001555,2500,"(3, 1)","(3, 1)",2
208,6,8,Random,Solved,1,2,0.000096,2500,"(3, 1)","(3, 1)",2
209,6,8,No_reverse,Solved,1,2,0.000078,2500,"(3, 1)","(3, 1)",2
210,6,8,Breadth-first,Solved,1,1,0.000392,2500,"(3, 1)","(3, 1)",2
211,6,8,Depth-first,Solved,1,5,0.000173,2500,"(3, 1)","(3, 1)",2
212,6,9,Random,Solved,1,19,0.000743,2500,"(3, 1)","(3, 1)",2
213,6,9,No_reverse,Solved,1,96,0.004887,2500,"(3, 1)","(3, 1)",2
214,6,9,Breadth-first,Solved,1,1,0.000450,2500,"(3, 1)","(3, 1)",2
215,6,9,Depth-first,Solved,1,35,0.001450,2500,"(3, 1)","(3, 1)",2
216,6,10,Random,Solved,1,437,0.016237,2500,"(3, 1)","(3, 1)",2
217,6,10,No_reverse,Solved,1,365,0.020789,2500,"(3, 1)","(3, 1)",2
218,6,10,Breadth-first,Solved,1,1,0.000471,2500,"(3, 1)","(3, 1)",2
219,6,10,Depth-first,Solved,1,10,0.000425,2500,"(3, 1)","(3, 1)",2
220,6,11,Random,Solved,1,84,0.003442,2500,"(3, 1)","(3, 1)",2
221,6,11,No_reverse,Solved,1,35,0.001404,2500,"(3, 1)","(3, 1)",2
222,6,11,Breadth-first,Unsolved,1,2500,0.847984,2500,"(3, 1)","(3, 1)",2
223,6,11,Depth-first,Solved,1,672,0.034613,2500,"(3, 1)","(3, 1)",2
224,6,12,Random,Solved,1,1262,0.103233,2500,"(3, 1)","(3, 1)",2
225,6,12,No_reverse,Solved,1,244,0.009178,2500,"(3, 1)","(3, 1)",2
226,6,12,Breadth-first,Solved,1,909,0.271615,2500,"(3, 1)","(3, 1)",2
227,6,12,Depth-first,Solved,1,367,0.020932,2500,"(3, 1)","(3, 1)",2
228,6,13,Random,Solved,1,673,0.032670,2500,"(3, 1)","(3, 1)",2
229,6,13,No_reverse,Solved,1,2339,0.095459,2500,"(3, 1)","(3, 1)",2
230,6,13,Breadth-first,Unsolved,1,2500,0.878301,2500,"(3, 1)","(3, 1)",2
231,6,13,Depth-first,Unsolved,1,2500,0.109183,2500,"(3, 1)","(3, 1)",2
232,6,14,Random,Solved,1,190,0.007508,2500,"(3, 1)","(3, 1)",2
233,6,14,No_reverse,Solved,1,27,0.001059,2500,"(3, 1)","(3, 1)",2
234,6,14,Breadth-first,Solved,1,268,0.076910,2500,"(3, 1)","(3, 1)",2
235,6,14,Depth-first,Solved,1,84,0.003429,2500,"(3, 1)","(3, 1)",2
236,6,15,Random,Unsolved,1,2500,0.117925,2500,"(3, 1)","(3, 1)",2
237,6,15,No_reverse,Unsolved,1,2500,0.117297,2500,"(3, 1)","(3, 1)",2
238,6,15,Breadth-first,Unsolved,1,2500,0.974442,2500,"(3, 1)","(3, 1)",2
239,6,15,Depth-first,Unsolved,1,2500,0.115152,2500,"(3, 1)","(3, 1)",2
240,6,6,Random,Solved,1,20,0.000532,2500,"(3, 1)","(3, 1)",2
241,6,6,No_reverse,Solved,1,31,0.000788,2500,"(3, 1)","(3, 1)",2
242,6,6,Breadth-first,Solved,1,1,0.000340,2500,"(3, 1)","(3, 1)",2
243,6,6,Depth-first,Solved,1,1,0.000039,2500,"(3, 1)","(3, 1)",2
244,6,7,Random,Solved,1,7,0.000254,2500,"(3, 1)","(3, 1)",2
245,6,7,No_reverse,Solved,1,35,0.001096,2500,"(3, 1)","(3, 1)",2
246,6,7,Breadth-first,Solved,1,1,0.000353,2500,"(3, 1)","(3, 1)",2
247,6,7,Depth-first,Solved,1,9,0.000325,2500,"(3, 1)","(3, 1)",2
248,6,8,Random,Solved,1,57,0.001744,2500,"(3, 1)","(3, 1)",2
249,6,8,No_reverse,Solved,1,28,0.000869,2500,"(3, 1)","(3, 1)",2
250,6,8,Breadth-first,Solved,1,1,0.000377,2500,"(3, 1)","(3, 1)",2
251,6,8,Depth-first,Solved,1,45,0.001419,2500,"(3, 1)","(3, 1)",2
252,6,9,Random,Solved,1,5,0.000165,2500,"(3, 1)","(3, 1)",2
253,6,9,No_reverse,Solved,1,2,0.000070,2500,"(3, 1)","(3, 1)",2
254,6,9,Breadth-first,Solved,1,1,0.000392,2500,"(3, 1)","(3, 1)",2
255,6,9,Depth-first,Solved,1,10,0.000346,2500,"(3, 1)","(3, 1)",2
256,6,10,Random,Solved,1,53,0.002341,2500,"(3, 1)","(3, 1)",2
257,6,10,No_reverse,Solved,1,130,0.005615,2500,"(3, 1)","(3, 1)",2
258,6,10,Breadth-first,Solved,1,1,0.000468,2500,"(3, 1)","(3, 1)",2
259,6,10,Depth-first,Solved,1,20,0.000944,2500,"(3, 1)","(3, 1)",2
260,6,11,Random,Solved,1,158,0.005329,2500,"(3, 1)","(3, 1)",2
261,6,11,No_reverse,Solved,1,1,0.000069,2500,"(3, 1)","(3, 1)",2
262,6,11,Breadth-first,Solved,1,1,0.000472,2500,"(3, 1)","(3, 1)",2
263,6,11,Depth-first,Solved,1,14,0.000536,2500,"(3, 1)","(3, 1)",2
264,6,12,Random,Solved,1,1,0.000079,2500,"(3, 1)","(3, 1)",2
265,6,12,No_reverse,Solved,1,211,0.008791,2500,"(3, 1)","(3, 1)",2
266,6,12,Breadth-first,Solved,1,1,0.000504,2500,"(3, 1)","(3, 1)",2
267,6,12,Depth-first,Solved,1,33,0.001471,2500,"(3, 1)","(3, 1)",2
268,6,13,Random,Solved,1,92,0.004043,2500,"(3, 1)","(3, 1)",2
269,6,13,No_reverse,Solved,1,77,0.003428,2500,"(3, 1)","(3, 1)",2
270,6,13,Breadth-first,Solved,1,1706,0.565765,2500,"(3, 1)","(3, 1)",2
271,6,13,Depth-first,Solved,1,28,0.001344,2500,"(3, 1)","(3, 1)",2
272,6,14,Random,Solved,1,114,0.005319,2500,"(3, 1)","(3, 1)",2
273,6,14,No_reverse,Solved,1,141,0.006259,2500,"(3, 1)","(3, 1)",2
274,6,14,Breadth-first,Unsolved,1,2500,0.926449,2500,"(3, 1)","(3, 1)",2
275,6,14,Depth-first,Solved,1,2028,0.098257,2500,"(3, 1)","(3, 1)",2
276,6,15,Random,Unsolved,1,2500,0.111405,2500,"(3, 1)","(3, 1)",2
277,6,15,No_reverse,Unsolved,1,2500,0.110703,2500,"(3, 1)","(3, 1)",2
278,6,15,Breadth-first,Unsolved,1,2500,1.013381,2500,"(3, 1)","(3, 1)",2
279,6,15,Depth-first,Unsolved,1,2500,0.129694,2500,"(3, 1)","(3, 1)",2
280,6,6,Random,Solved,1,42,0.001042,2500,"(3, 1)","(3, 1)",2
281,6,6,No_reverse,Solved,1,25,0.000609,2500,"(3, 1)","(3, 1)",2
282,6,6,Breadth-first,Solved,1,1,0.000343,2500,"(3, 1)","(3, 1)",2
283,6,6,Depth-first,Solved,1,24,0.000606,2500,"(3, 1)","(3, 1)",2
284,6,7,Random,Solved,1,26,0.002653,2500,"(3, 1)","(3, 1)",2
285,6,7,No_reverse,Solved,1,20,0.000865,2500,"(3, 1)","(3, 1)",2
286,6,7,Breadth-first,Solved,1,1,0.000378,2500,"(3, 1)","(3, 1)",2
287,6,7,Depth-first,Solved,1,1,0.000052,2500,"(3, 1)","(3, 1)",2
288,6,8,Random,Solved,1,280,0.008295,2500,"(3, 1)","(3, 1)",2
289,6,8,No_reverse,Solved,1,3,0.000106,2500,"(3, 1)","(3, 1)",2
290,6,8,Breadth-first,Solved,1,1,0.000387,2500,"(3, 1)","(3, 1)",2
291,6,8,Depth-first,Solved,1,24,0.000769,2500,"(3, 1)","(3, 1)",2
292,6,9,Random,Solved,1,71,0.002563,2500,"(3, 1)","(3, 1)",2
293,6,9,No_reverse,Solved,1,36,0.001320,2500,"(3, 1)","(3, 1)",2
294,6,9,Breadth-first,Solved,1,242,0.052140,2500,"(3, 1)","(3, 1)",2
295,6,9,Depth-first,Solved,1,20,0.000794,2500,"(3, 1)","(3, 1)",2
296,6,10,Random,Solved,1,52,0.001596,2500,"(3, 1)","(3, 1)",2
297,6,10,No_reverse,Solved,1,2,0.000079,2500,"(3, 1)","(3, 1)",2
298,6,10,Breadth-first,Solved,1,1,0.000429,2500,"(3, 1)","(3, 1)",2
299,6,10,Depth-first,Solved,1,7,0.000236,2500,"(3, 1)","(3, 1)",2
300,6,11,Random,Unsolved,1,2500,0.088627,2500,"(3, 1)","(3, 1)",2
301,6,11,No_reverse,Unsolved,1,2500,0.085613,2500,"(3, 1)","(3, 1)",2
302,6,11,Breadth-first,Unsolved,1,2500,0.812998,2500,"(3, 1)","(3, 1)",2
303,6,11,Depth-first,Unsolved,1,2500,0.090108,2500,"(3, 1)","(3, 1)",2
304,6,12,Random,Solved,1,51,0.002221,2500,"(3, 1)","(3, 1)",2
305,6,12,No_reverse,Solved,1,129,0.005428,2500,"(3, 1)","(3, 1)",2
306,6,12,Breadth-first,Solved,1,2232,0.760126,2500,"(3, 1)","(3, 1)",2
307,6,12,Depth-first,Solved,1,123,0.005444,2500,"(3, 1)","(3, 1)",2
