,size,num_cars,algorithm,solved,lock_limit,moves,time,move_max,car_truck_ratio,HV_ratio,min_exit_distance
23866,6,12,Breadth-first,Solved,1,485,0.310625,2500,"(3, 1)","(1, 1)",2
23867,6,12,Depth-first,Solved,1,73,0.003368,2500,"(3, 1)","(1, 1)",2
23868,6,13,Random,Solved,1,1035,0.080351,2500,"(3, 1)","(1, 1)",2
23869,6,13,No_reverse,Solved,1,1286,0.098475,2500,"(3, 1)","(1, 1)",2
23870,6,13,Breadth-first,Solved,1,1409,1.022124,2500,"(3, 1)","(1, 1)",2
23871,6,13,Depth-first,Solved,1,1102,0.123453,2500,"(3, 1)","(1, 1)",2
23872,6,14,Random,Unsolved,1,2500,0.230440,2500,"(3, 1)","(1, 1)",2
23873,6,14,No_reverse,Unsolved,1,2500,0.208772,2500,"(3, 1)","(1, 1)",2
23874,6,14,Breadth-first,Unsolved,1,2500,1.723722,2500,"(3, 1)","(1, 1)",2
23875,6,14,Depth-first,Unsolved,1,2500,0.179810,2500,"(3, 1)","(1, 1)",2
23876,6,15,Random,Unsolved,1,2500,0.193497,2500,"(3, 1)","(1, 1)",2
23877,6,15,No_reverse,Unsolved,1,2500,0.203646,2500,"(3, 1)","(1, 1)",2
23878,6,15,Breadth-first,Unsolved,1,2500,1.793691,2500,"(3, 1)","(1, 1)",2
23879,6,15,Depth-first,Unsolved,1,2500,0.186168,2500,"(3, 1)","(1, 1)",2
23880,6,6,Random,Solved,1,51,0.001568,2500,"(3, 1)","(1, 1)",2
23881,6,6,No_reverse,Solved,1,63,0.020176,2500,"(3, 1)","(1, 1)",2
23882,6,6,Breadth-first,Unsolved,1,2500,1.127353,2500,"(3, 1)","(1, 1)",2
23883,6,6,Depth-first,Solved,1,39,0.001310,2500,"(3, 1)","(1, 1)",2
23884,6,7,Random,Solved,1,48,0.001365,2500,"(3, 1)","(1, 1)",2
23885,6,7,No_reverse,Solved,1,44,0.001190,2500,"(3, 1)","(1, 1)",2
