,size,num_cars,algorithm,solved,lock_limit,moves,time,move_max,car_truck_ratio,HV_ratio,min_exit_distance
0,6,6,Random,Solved,1,31,0.000839,2500,"(3, 1)","(1, 1)",2
1,6,6,No_reverse,Solved,1,6,0.000175,2500,"(3, 1)","(1, 1)",2
2,6,6,Breadth-first,Solved,1,159,0.043786,2500,"(3, 1)","(1, 1)",2
3,6,6,Depth-first,Solved,1,89,0.002461,2500,"(3, 1)","(1, 1)",2
4,6,7,Random,Solved,1,14,0.000432,2500,"(3, 1)","(1, 1)",2
5,6,7,No_reverse,Solved,1,1,0.000041,2500,"(3, 1)","(1, 1)",2
6,6,7,Breadth-first,Solved,1,1,0.000453,2500,"(3, 1)","(1, 1)",2
7,6,7,Depth-first,Solved,1,5,0.000174,2500,"(3, 1)","(1, 1)",2
8,6,8,Random,Solved,1,40,0.001535,2500,"(3, 1)","(1, 1)",2
9,6,8,No_reverse,Solved,1,14,0.000517,2500,"(3, 1)","(1, 1)",2
10,6,8,Breadth-first,Solved,1,146,0.043899,2500,"(3, 1)","(1, 1)",2
11,6,8,Depth-first,Solved,1,51,0.001910,2500,"(3, 1)","(1, 1)",2
12,6,9,Random,Solved,1,23,0.000752,2500,"(3, 1)","(1, 1)",2
13,6,9,No_reverse,Solved,1,45,0.001369,2500,"(3, 1)","(1, 1)",2
14,6,9,Breadth-first,Solved,1,25,0.005173,2500,"(3, 1)","(1, 1)",2
15,6,9,Depth-first,Solved,1,4,0.000160,2500,"(3, 1)","(1, 1)",2
16,6,10,Random,Solved,1,8,0.000268,2500,"(3, 1)","(1, 1)",2
17,6,10,No_reverse,Solved,1,5,0.000166,2500,"(3, 1)","(1, 1)",2
18,6,10,Breadth-first,Solved,1,1,0.000416,2500,"(3, 1)","(1, 1)",2
19,6,10,Depth-first,Solved,1,3,0.000105,2500,"(3, 1)","(1, 1)",2
20,6,11,Random,Solved,1,25,0.001115,2500,"(3, 1)","(1, 1)",2
21,6,11,No_reverse,Solved,1,88,0.003879,2500,"(3, 1)","(1, 1)",2
22,6,11,Breadth-first,Unsolved,1,2500,1.296536,2500,"(3, 1)","(1, 1)",2
23,6,11,Depth-first,Solved,1,11,0.002072,2500,"(3, 1)","(1, 1)",2
24,6,12,Random,Solved,1,68,0.004435,2500,"(3, 1)","(1, 1)",2
25,6,12,No_reverse,Solved,1,566,0.043476,2500,"(3, 1)","(1, 1)",2
26,6,12,Breadth-first,Solved,1,747,0.366775,2500,"(3, 1)","(1, 1)",2
27,6,12,Depth-first,Solved,1,357,0.035084,2500,"(3, 1)","(1, 1)",2
