,size,num_cars,algorithm,solved,lock_limit,moves,time,move_max,car_truck_ratio,HV_ratio,min_exit_distance
283,9,20,Depth-first,Solved,1,120,0.010950,2500,"(3, 1)","(1, 1)",2
284,9,21,Random,Solved,1,2087,0.361351,2500,"(3, 1)","(1, 1)",2
285,9,21,No_reverse,Solved,1,2305,0.443294,2500,"(3, 1)","(1, 1)",2
286,9,21,Breadth-first,Unsolved,1,2500,2.359633,2500,"(3, 1)","(1, 1)",2
287,9,21,Depth-first,Solved,1,1152,0.162546,2500,"(3, 1)","(1, 1)",2
288,9,22,Random,Solved,1,86,0.038972,2500,"(3, 1)","(1, 1)",2
289,9,22,No_reverse,Solved,1,22,0.002343,2500,"(3, 1)","(1, 1)",2
290,9,22,Breadth-first,Solved,1,1,0.000831,2500,"(3, 1)","(1, 1)",2
291,9,22,Depth-first,Solved,1,177,0.020393,2500,"(3, 1)","(1, 1)",2
292,9,23,Random,Solved,1,160,0.015378,2500,"(3, 1)","(1, 1)",2
293,9,23,No_reverse,Solved,1,103,0.009615,2500,"(3, 1)","(1, 1)",2
294,9,23,Breadth-first,Solved,1,1078,0.997632,2500,"(3, 1)","(1, 1)",2
295,9,23,Depth-first,Solved,1,14,0.001457,2500,"(3, 1)","(1, 1)",2
296,9,24,Random,Solved,1,2192,0.478508,2500,"(3, 1)","(1, 1)",2
297,9,24,No_reverse,Solved,1,134,0.026429,2500,"(3, 1)","(1, 1)",2
298,9,24,Breadth-first,Unsolved,1,2500,2.587024,2500,"(3, 1)","(1, 1)",2
299,9,24,Depth-first,Solved,1,296,0.062363,2500,"(3, 1)","(1, 1)",2
300,9,25,Random,Unsolved,1,2500,0.503169,2500,"(3, 1)","(1, 1)",2
301,9,25,No_reverse,Unsolved,1,2500,0.452254,2500,"(3, 1)","(1, 1)",2
302,9,25,Breadth-first,Unsolved,1,2500,2.612161,2500,"(3, 1)","(1, 1)",2
