,size,num_cars,algorithm,solved,lock_limit,moves,time,move_max,car_truck_ratio,HV_ratio,min_exit_distance
0,9,20,Random,Solved,1,36,0.002869,2500,"(3, 1)","(3, 1)",2
1,9,20,No_reverse,Solved,1,7,0.000543,2500,"(3, 1)","(3, 1)",2
2,9,20,Breadth-first,Solved,1,1,0.000808,2500,"(3, 1)","(3, 1)",2
3,9,20,Depth-first,Solved,1,76,0.006148,2500,"(3, 1)","(3, 1)",2
4,9,21,Random,Solved,1,42,0.004997,2500,"(3, 1)","(3, 1)",2
5,9,21,No_reverse,Solved,1,79,0.008995,2500,"(3, 1)","(3, 1)",2
6,9,21,Breadth-first,Solved,1,1,0.001035,2500,"(3, 1)","(3, 1)",2
7,9,21,Depth-first,Solved,1,16,0.001632,2500,"(3, 1)","(3, 1)",2
8,9,22,Random,Solved,1,657,0.069307,2500,"(3, 1)","(3, 1)",2
9,9,22,No_reverse,Solved,1,738,0.076533,2500,"(3, 1)","(3, 1)",2
10,9,22,Breadth-first,Unsolved,1,2500,1.327226,2500,"(3, 1)","(3, 1)",2
11,9,22,Depth-first,Solved,1,418,0.042254,2500,"(3, 1)","(3, 1)",2
12,9,23,Random,Solved,1,1477,0.141160,2500,"(3, 1)","(3, 1)",2
13,9,23,No_reverse,Solved,1,365,0.035547,2500,"(3, 1)","(3, 1)",2
14,9,23,Breadth-first,Unsolved,1,2500,1.251624,2500,"(3, 1)","(3, 1)",2
15,9,23,Depth-first,Solved,1,504,0.049172,2500,"(3, 1)","(3, 1)",2
16,9,24,Random,Solved,1,8,0.000854,2500,"(3, 1)","(3, 1)",2
17,9,24,No_reverse,Solved,1,43,0.004770,2500,"(3, 1)","(3, 1)",2
18,9,24,Breadth-first,Solved,1,1,0.000908,2500,"(3, 1)","(3, 1)",2
19,9,24,Depth-first,Solved,1,120,0.013102,2500,"(3, 1)","(3, 1)",2
20,9,25,Random,Solved,1,662,0.069510,2500,"(3, 1)","(3, 1)",2
21,9,25,No_reverse,Solved,1,10,0.001072,2500,"(3, 1)","(3, 1)",2
22,9,25,Breadth-first,Solved,1,1,0.000863,2500,"(3, 1)","(3, 1)",2
23,9,25,Depth-first,Solved,1,421,0.043814,2500,"(3, 1)","(3, 1)",2
24,9,26,Random,Solved,1,845,0.081819,2500,"(3, 1)","(3, 1)",2
25,9,26,No_reverse,Solved,1,40,0.004153,2500,"(3, 1)","(3, 1)",2
26,9,26,Breadth-first,Unsolved,1,2500,1.369026,2500,"(3, 1)","(3, 1)",2
27,9,26,Depth-first,Solved,1,141,0.015349,2500,"(3, 1)","(3, 1)",2
28,9,27,Random,Solved,1,560,0.061014,2500,"(3, 1)","(3, 1)",2
29,9,27,No_reverse,Solved,1,24,0.002605,2500,"(3, 1)","(3, 1)",2
30,9,27,Breadth-first,Solved,1,1,0.000928,2500,"(3, 1)","(3, 1)",2
31,9,27,Depth-first,Solved,1,83,0.008648,2500,"(3, 1)","(3, 1)",2
32,9,28,Random,Unsolved,1,2500,0.255465,2500,"(3, 1)","(3, 1)",2
33,9,28,No_reverse,Solved,1,1942,0.197454,2500,"(3, 1)","(3, 1)",2
34,9,28,Breadth-first,Solved,1,869,0.507805,2500,"(3, 1)","(3, 1)",2
35,9,28,Depth-first,Solved,1,1179,0.121962,2500,"(3, 1)","(3, 1)",2
36,9,29,Random,Solved,1,15,0.001627,2500,"(3, 1)","(3, 1)",2
37,9,29,No_reverse,Solved,1,203,0.022123,2500,"(3, 1)","(3, 1)",2
38,9,29,Breadth-first,Solved,1,1,0.000924,2500,"(3, 1)","(3, 1)",2
39,9,29,Depth-first,Solved,1,117,0.012938,2500,"(3, 1)","(3, 1)",2
40,9,20,Random,Solved,1,157,0.017601,2500,"(3, 1)","(3, 1)",2
41,9,20,No_reverse,Solved,1,245,0.029845,2500,"(3, 1)","(3, 1)",2
42,9,20,Breadth-first,Solved,1,601,0.278692,2500,"(3, 1)","(3, 1)",2
43,9,20,Depth-first,Solved,1,48,0.005414,2500,"(3, 1)","(3, 1)",2
44,9,21,Random,Solved,1,663,0.060074,2500,"(3, 1)","(3, 1)",2
45,9,21,No_reverse,Solved,1,265,0.024040,2500,"(3, 1)","(3, 1)",2
46,9,21,Breadth-first,Unsolved,1,2500,1.221301,2500,"(3, 1)","(3, 1)",2
47,9,21,Depth-first,Solved,1,315,0.027238,2500,"(3, 1)","(3, 1)",2
48,9,22,Random,Solved,1,295,0.026592,2500,"(3, 1)","(3, 1)",2
49,9,22,No_reverse,Solved,1,919,0.083192,2500,"(3, 1)","(3, 1)",2
50,9,22,Breadth-first,Unsolved,1,2500,1.266375,2500,"(3, 1)","(3, 1)",2
51,9,22,Depth-first,Solved,1,516,0.145460,2500,"(3, 1)","(3, 1)",2
