,size,num_cars,algorithm,solved,lock_limit,moves,time,move_max,car_truck_ratio,HV_ratio,min_exit_distance
76,9,29,Random,Solved,1,107,0.010921,2500,"(3, 1)","(1, 1)",2
77,9,29,No_reverse,Solved,1,202,0.020376,2500,"(3, 1)","(1, 1)",2
78,9,29,Breadth-first,Solved,1,1,0.000839,2500,"(3, 1)","(1, 1)",2
79,9,29,Depth-first,Solved,1,14,0.001437,2500,"(3, 1)","(1, 1)",2
80,9,20,Random,Solved,1,75,0.006864,2500,"(3, 1)","(1, 1)",2
81,9,20,No_reverse,Solved,1,18,0.001601,2500,"(3, 1)","(1, 1)",2
82,9,20,Breadth-first,Solved,1,1,0.000693,2500,"(3, 1)","(1, 1)",2
83,9,20,Depth-first,Solved,1,2,0.000208,2500,"(3, 1)","(1, 1)",2
84,9,21,Random,Solved,1,120,0.012330,2500,"(3, 1)","(1, 1)",2
85,9,21,No_reverse,Solved,1,148,0.014936,2500,"(3, 1)","(1, 1)",2
86,9,21,Breadth-first,Solved,1,1,0.000694,2500,"(3, 1)","(1, 1)",2
87,9,21,Depth-first,Solved,1,2228,0.223770,2500,"(3, 1)","(1, 1)",2
88,9,22,Random,Solved,1,1450,0.127069,2500,"(3, 1)","(1, 1)",2
89,9,22,No_reverse,Solved,1,2025,0.181496,2500,"(3, 1)","(1, 1)",2
90,9,22,Breadth-first,Unsolved,1,2500,1.147733,2500,"(3, 1)","(1, 1)",2
91,9,22,Depth-first,Solved,1,1161,0.107497,2500,"(3, 1)","(1, 1)",2
92,9,23,Random,Solved,1,369,0.031584,2500,"(3, 1)","(1, 1)",2
93,9,23,No_reverse,Solved,1,888,0.079196,2500,"(3, 1)","(1, 1)",2
94,9,23,Breadth-first,Unsolved,1,2500,1.220980,2500,"(3, 1)","(1, 1)",2
95,9,23,Depth-first,Solved,1,790,0.068208,2500,"(3, 1)","(1, 1)",2
96,9,24,Random,Solved,1,1356,0.100781,2500,"(3, 1)","(1, 1)",2
97,9,24,No_reverse,Unsolved,1,2500,0.181466,2500,"(3, 1)","(1, 1)",2
98,9,24,Breadth-first,Unsolved,1,2500,1.177747,2500,"(3, 1)","(1, 1)",2
99,9,24,Depth-first,Unsolved,1,2500,0.187126,2500,"(3, 1)","(1, 1)",2
100,9,25,Random,Solved,1,615,0.057264,2500,"(3, 1)","(1, 1)",2
101,9,25,No_reverse,Unsolved,1,2500,0.227147,2500,"(3, 1)","(1, 1)",2
102,9,25,Breadth-first,Unsolved,1,2500,1.203556,2500,"(3, 1)","(1, 1)",2
103,9,25,Depth-first,Solved,1,1293,0.118990,2500,"(3, 1)","(1, 1)",2
104,9,26,Random,Solved,1,1441,0.125776,2500,"(3, 1)","(1, 1)",2
105,9,26,No_reverse,Solved,1,379,0.032193,2500,"(3, 1)","(1, 1)",2
106,9,26,Breadth-first,Unsolved,1,2500,1.302420,2500,"(3, 1)","(1, 1)",2
107,9,26,Depth-first,Solved,1,2285,0.198431,2500,"(3, 1)","(1, 1)",2
108,9,27,Random,Unsolved,1,2500,0.240070,2500,"(3, 1)","(1, 1)",2
109,9,27,No_reverse,Solved,1,1078,0.101749,2500,"(3, 1)","(1, 1)",2
110,9,27,Breadth-first,Unsolved,1,2500,1.295039,2500,"(3, 1)","(1, 1)",2
111,9,27,Depth-first,Unsolved,1,2500,0.237039,2500,"(3, 1)","(1, 1)",2
112,9,28,Random,Solved,1,422,0.037232,2500,"(3, 1)","(1, 1)",2
113,9,28,No_reverse,Solved,1,843,0.076980,2500,"(3, 1)","(1, 1)",2
114,9,28,Breadth-first,Unsolved,1,2500,1.334965,2500,"(3, 1)","(1, 1)",2
115,9,28,Depth-first,Solved,1,172,0.016521,2500,"(3, 1)","(1, 1)",2
116,9,29,Random,Solved,1,217,0.021578,2500,"(3, 1)","(1, 1)",2
117,9,29,No_reverse,Solved,1,42,0.004217,2500,"(3, 1)","(1, 1)",2
118,9,29,Breadth-first,Solved,1,415,0.194001,2500,"(3, 1)","(1, 1)",2
119,9,29,Depth-first,Solved,1,77,0.007822,2500,"(3, 1)","(1, 1)",2
120,9,20,Random,Solved,1,19,0.001775,2500,"(3, 1)","(1, 1)",2
121,9,20,No_reverse,Solved,1,88,0.008073,2500,"(3, 1)","(1, 1)",2
122,9,20,Breadth-first,Solved,1,582,0.229421,2500,"(3, 1)","(1, 1)",2
123,9,20,Depth-first,Solved,1,113,0.010606,2500,"(3, 1)","(1, 1)",2
124,9,21,Random,Unsolved,1,2500,0.222609,2500,"(3, 1)","(1, 1)",2
125,9,21,No_reverse,Unsolved,1,2500,0.225376,2500,"(3, 1)","(1, 1)",2
126,9,21,Breadth-first,Unsolved,1,2500,1.121358,2500,"(3, 1)","(1, 1)",2
127,9,21,Depth-first,Unsolved,1,2500,0.222494,2500,"(3, 1)","(1, 1)",2
128,9,22,Random,Solved,1,1631,0.137021,2500,"(3, 1)","(1, 1)",2
129,9,22,No_reverse,Unsolved,1,2500,0.203296,2500,"(3, 1)","(1, 1)",2
130,9,22,Breadth-first,Unsolved,1,2500,1.158518,2500,"(3, 1)","(1, 1)",2
131,9,22,Depth-first,Solved,1,2387,0.204919,2500,"(3, 1)","(1, 1)",2
132,9,23,Random,Solved,1,179,0.015869,2500,"(3, 1)","(1, 1)",2
133,9,23,No_reverse,Solved,1,765,0.067140,2500,"(3, 1)","(1, 1)",2
134,9,23,Breadth-first,Solved,1,479,0.187520,2500,"(3, 1)","(1, 1)",2
135,9,23,Depth-first,Solved,1,124,0.010897,2500,"(3, 1)","(1, 1)",2
136,9,24,Random,Solved,1,358,0.031126,2500,"(3, 1)","(1, 1)",2
137,9,24,No_reverse,Solved,1,63,0.006096,2500,"(3, 1)","(1, 1)",2
138,9,24,Breadth-first,Solved,1,1,0.000809,2500,"(3, 1)","(1, 1)",2
139,9,24,Depth-first,Solved,1,163,0.014641,2500,"(3, 1)","(1, 1)",2
140,9,25,Random,Unsolved,1,2500,0.220554,2500,"(3, 1)","(1, 1)",2
141,9,25,No_reverse,Unsolved,1,2500,0.225481,2500,"(3, 1)","(1, 1)",2
142,9,25,Breadth-first,Unsolved,1,2500,1.188312,2500,"(3, 1)","(1, 1)",2
143,9,25,Depth-first,Unsolved,1,2500,0.222973,2500,"(3, 1)","(1, 1)",2
144,9,26,Random,Solved,1,174,0.014708,2500,"(3, 1)","(1, 1)",2
145,9,26,No_reverse,Solved,1,237,0.020349,2500,"(3, 1)","(1, 1)",2
146,9,26,Breadth-first,Solved,1,157,0.065281,2500,"(3, 1)","(1, 1)",2
147,9,26,Depth-first,Solved,1,145,0.012619,2500,"(3, 1)","(1, 1)",2
148,9,27,Random,Unsolved,1,2500,0.223232,2500,"(3, 1)","(1, 1)",2
149,9,27,No_reverse,Unsolved,1,2500,0.224140,2500,"(3, 1)","(1, 1)",2
150,9,27,Breadth-first,Unsolved,1,2500,1.297417,2500,"(3, 1)","(1, 1)",2
151,9,27,Depth-first,Unsolved,1,2500,0.221341,2500,"(3, 1)","(1, 1)",2
152,9,28,Random,Unsolved,1,2500,0.237486,2500,"(3, 1)","(1, 1)",2
153,9,28,No_reverse,Unsolved,1,2500,0.232717,2500,"(3, 1)","(1, 1)",2
154,9,28,Breadth-first,Unsolved,1,2500,1.361110,2500,"(3, 1)","(1, 1)",2
155,9,28,Depth-first,Unsolved,1,2500,0.240157,2500,"(3, 1)","(1, 1)",2
156,9,29,Random,Solved,1,502,0.049329,2500,"(3, 1)","(1, 1)",2
157,9,29,No_reverse,Solved,1,435,0.042489,2500,"(3, 1)","(1, 1)",2
158,9,29,Breadth-first,Unsolved,1,2500,1.326965,2500,"(3, 1)","(1, 1)",2
159,9,29,Depth-first,Solved,1,2247,0.228285,2500,"(3, 1)","(1, 1)",2
160,9,20,Random,Solved,1,377,0.030446,2500,"(3, 1)","(1, 1)",2
161,9,20,No_reverse,Solved,1,48,0.003813,2500,"(3, 1)","(1, 1)",2
162,9,20,Breadth-first,Solved,1,1,0.000702,2500,"(3, 1)","(1, 1)",2
163,9,20,Depth-first,Solved,1,15,0.001246,2500,"(3, 1)","(1, 1)",2
164,9,21,Random,Solved,1,214,0.018215,2500,"(3, 1)","(1, 1)",2
165,9,21,No_reverse,Solved,1,548,0.047306,2500,"(3, 1)","(1, 1)",2
166,9,21,Breadth-first,Unsolved,1,2500,1.088877,2500,"(3, 1)","(1, 1)",2
167,9,21,Depth-first,Solved,1,1322,0.111571,2500,"(3, 1)","(1, 1)",2
168,9,22,Random,Solved,1,26,0.002449,2500,"(3, 1)","(1, 1)",2
169,9,22,No_reverse,Solved,1,282,0.027224,2500,"(3, 1)","(1, 1)",2
170,9,22,Breadth-first,Solved,1,423,0.179124,2500,"(3, 1)","(1, 1)",2
171,9,22,Depth-first,Solved,1,27,0.002636,2500,"(3, 1)","(1, 1)",2
172,9,23,Random,Solved,1,19,0.001752,2500,"(3, 1)","(1, 1)",2
173,9,23,No_reverse,Solved,1,30,0.002882,2500,"(3, 1)","(1, 1)",2
174,9,23,Breadth-first,Solved,1,104,0.059612,2500,"(3, 1)","(1, 1)",2
175,9,23,Depth-first,Solved,1,122,0.010888,2500,"(3, 1)","(1, 1)",2
176,9,24,Random,Solved,1,1584,0.137545,2500,"(3, 1)","(1, 1)",2
177,9,24,No_reverse,Solved,1,148,0.011930,2500,"(3, 1)","(1, 1)",2
178,9,24,Breadth-first,Solved,1,52,0.021765,2500,"(3, 1)","(1, 1)",2
179,9,24,Depth-first,Solved,1,1724,0.142348,2500,"(3, 1)","(1, 1)",2
180,9,25,Random,Solved,1,701,0.062386,2500,"(3, 1)","(1, 1)",2
181,9,25,No_reverse,Solved,1,12,0.001052,2500,"(3, 1)","(1, 1)",2
182,9,25,Breadth-first,Solved,1,1,0.000760,2500,"(3, 1)","(1, 1)",2
183,9,25,Depth-first,Solved,1,67,0.005837,2500,"(3, 1)","(1, 1)",2
184,9,26,Random,Solved,1,449,0.037582,2500,"(3, 1)","(1, 1)",2
185,9,26,No_reverse,Solved,1,26,0.002265,2500,"(3, 1)","(1, 1)",2
186,9,26,Breadth-first,Solved,1,1,0.000761,2500,"(3, 1)","(1, 1)",2
187,9,26,Depth-first,Solved,1,65,0.005616,2500,"(3, 1)","(1, 1)",2
188,9,27,Random,Solved,1,296,0.028203,2500,"(3, 1)","(1, 1)",2
189,9,27,No_reverse,Solved,1,76,0.007442,2500,"(3, 1)","(1, 1)",2
190,9,27,Breadth-first,Solved,1,1,0.000873,2500,"(3, 1)","(1, 1)",2
191,9,27,Depth-first,Solved,1,110,0.011060,2500,"(3, 1)","(1, 1)",2
192,9,28,Random,Solved,1,849,0.080264,2500,"(3, 1)","(1, 1)",2
193,9,28,No_reverse,Unsolved,1,2500,0.235329,2500,"(3, 1)","(1, 1)",2
194,9,28,Breadth-first,Unsolved,1,2500,1.316037,2500,"(3, 1)","(1, 1)",2
195,9,28,Depth-first,Solved,1,1470,0.139996,2500,"(3, 1)","(1, 1)",2
196,9,29,Random,Unsolved,1,2500,0.208828,2500,"(3, 1)","(1, 1)",2
197,9,29,No_reverse,Unsolved,1,2500,0.207752,2500,"(3, 1)","(1, 1)",2
198,9,29,Breadth-first,Unsolved,1,2500,1.331420,2500,"(3, 1)","(1, 1)",2
199,9,29,Depth-first,Unsolved,1,2500,0.209688,2500,"(3, 1)","(1, 1)",2
200,9,20,Random,Solved,1,18,0.001328,2500,"(3, 1)","(1, 1)",2
201,9,20,No_reverse,Solved,1,9,0.000749,2500,"(3, 1)","(1, 1)",2
202,9,20,Breadth-first,Solved,1,1,0.000673,2500,"(3, 1)","(1, 1)",2
203,9,20,Depth-first,Solved,1,2,0.000173,2500,"(3, 1)","(1, 1)",2
204,9,21,Random,Solved,1,1267,0.095919,2500,"(3, 1)","(1, 1)",2
205,9,21,No_reverse,Solved,1,2018,0.149903,2500,"(3, 1)","(1, 1)",2
206,9,21,Breadth-first,Unsolved,1,2500,1.095057,2500,"(3, 1)","(1, 1)",2
207,9,21,Depth-first,Unsolved,1,2500,0.190503,2500,"(3, 1)","(1, 1)",2
208,9,22,Random,Unsolved,1,2500,0.214118,2500,"(3, 1)","(1, 1)",2
209,9,22,No_reverse,Unsolved,1,2500,0.213909,2500,"(3, 1)","(1, 1)",2
210,9,22,Breadth-first,Unsolved,1,2500,1.113101,2500,"(3, 1)","(1, 1)",2
211,9,22,Depth-first,Unsolved,1,2500,0.223184,2500,"(3, 1)","(1, 1)",2
212,9,23,Random,Solved,1,199,0.019697,2500,"(3, 1)","(1, 1)",2
213,9,23,No_reverse,Solved,1,1228,0.113466,2500,"(3, 1)","(1, 1)",2
214,9,23,Breadth-first,Unsolved,1,2500,1.271926,2500,"(3, 1)","(1, 1)",2
215,9,23,Depth-first,Solved,1,817,0.078674,2500,"(3, 1)","(1, 1)",2
216,9,24,Random,Solved,1,1246,0.103811,2500,"(3, 1)","(1, 1)",2
217,9,24,No_reverse,Solved,1,172,0.014963,2500,"(3, 1)","(1, 1)",2
218,9,24,Breadth-first,Solved,1,1,0.000766,2500,"(3, 1)","(1, 1)",2
219,9,24,Depth-first,Solved,1,2008,0.179835,2500,"(3, 1)","(1, 1)",2
220,9,25,Random,Unsolved,1,2500,0.240237,2500,"(3, 1)","(1, 1)",2
221,9,25,No_reverse,Unsolved,1,2500,0.231358,2500,"(3, 1)","(1, 1)",2
222,9,25,Breadth-first,Unsolved,1,2500,1.208469,2500,"(3, 1)","(1, 1)",2
223,9,25,Depth-first,Solved,1,27,0.002567,2500,"(3, 1)","(1, 1)",2
224,9,26,Random,Solved,1,214,0.021771,2500,"(3, 1)","(1, 1)",2
225,9,26,No_reverse,Solved,1,15,0.001544,2500,"(3, 1)","(1, 1)",2
226,9,26,Breadth-first,Solved,1,1057,0.516348,2500,"(3, 1)","(1, 1)",2
227,9,26,Depth-first,Solved,1,3,0.000427,2500,"(3, 1)","(1, 1)",2
228,9,27,Random,Unsolved,1,2500,0.238214,2500,"(3, 1)","(1, 1)",2
229,9,27,No_reverse,Unsolved,1,2500,0.246049,2500,"(3, 1)","(1, 1)",2
230,9,27,Breadth-first,Unsolved,1,2500,1.308208,2500,"(3, 1)","(1, 1)",2
231,9,27,Depth-first,Unsolved,1,2500,0.249723,2500,"(3, 1)","(1, 1)",2
232,9,28,Random,Unsolved,1,2500,0.227746,2500,"(3, 1)","(1, 1)",2
233,9,28,No_reverse,Solved,1,94,0.008609,2500,"(3, 1)","(1, 1)",2
234,9,28,Breadth-first,Unsolved,1,2500,1.308450,2500,"(3, 1)","(1, 1)",2
235,9,28,Depth-first,Solved,1,125,0.011582,2500,"(3, 1)","(1, 1)",2
236,9,29,Random,Unsolved,1,2500,0.247390,2500,"(3, 1)","(1, 1)",2
237,9,29,No_reverse,Solved,1,1327,0.132219,2500,"(3, 1)","(1, 1)",2
238,9,29,Breadth-first,Unsolved,1,2500,1.392933,2500,"(3, 1)","(1, 1)",2
239,9,29,Depth-first,Unsolved,1,2500,0.248203,2500,"(3, 1)","(1, 1)",2
240,9,20,Random,Solved,1,83,0.007437,2500,"(3, 1)","(1, 1)",2
241,9,20,No_reverse,Solved,1,127,0.010939,2500,"(3, 1)","(1, 1)",2
242,9,20,Breadth-first,Unsolved,1,2500,1.094393,2500,"(3, 1)","(1, 1)",2
243,9,20,Depth-first,Solved,1,126,0.011237,2500,"(3, 1)","(1, 1)",2
244,9,21,Random,Unsolved,1,2500,0.192272,2500,"(3, 1)","(1, 1)",2
245,9,21,No_reverse,Solved,1,1402,0.111211,2500,"(3, 1)","(1, 1)",2
246,9,21,Breadth-first,Unsolved,1,2500,1.058081,2500,"(3, 1)","(1, 1)",2
247,9,21,Depth-first,Unsolved,1,2500,0.198786,2500,"(3, 1)","(1, 1)",2
248,9,22,Random,Solved,1,1572,0.119456,2500,"(3, 1)","(1, 1)",2
249,9,22,No_reverse,Solved,1,2445,0.195112,2500,"(3, 1)","(1, 1)",2
250,9,22,Breadth-first,Unsolved,1,2500,1.094416,2500,"(3, 1)","(1, 1)",2
251,9,22,Depth-first,Solved,1,97,0.007876,2500,"(3, 1)","(1, 1)",2
252,9,23,Random,Solved,1,244,0.023051,2500,"(3, 1)","(1, 1)",2
253,9,23,No_reverse,Solved,1,600,0.053803,2500,"(3, 1)","(1, 1)",2
254,9,23,Breadth-first,Unsolved,1,2500,1.218606,2500,"(3, 1)","(1, 1)",2
255,9,23,Depth-first,Solved,1,530,0.050746,2500,"(3, 1)","(1, 1)",2
256,9,24,Random,Solved,1,728,0.070044,2500,"(3, 1)","(1, 1)",2
257,9,24,No_reverse,Solved,1,512,0.047136,2500,"(3, 1)","(1, 1)",2
258,9,24,Breadth-first,Unsolved,1,2500,1.217269,2500,"(3, 1)","(1, 1)",2
259,9,24,Depth-first,Solved,1,1562,0.154096,2500,"(3, 1)","(1, 1)",2
260,9,25,Random,Solved,1,480,0.042924,2500,"(3, 1)","(1, 1)",2
261,9,25,No_reverse,Solved,1,287,0.025440,2500,"(3, 1)","(1, 1)",2
262,9,25,Breadth-first,Unsolved,1,2500,1.236517,2500,"(3, 1)","(1, 1)",2
263,9,25,Depth-first,Solved,1,98,0.008509,2500,"(3, 1)","(1, 1)",2
264,9,26,Random,Solved,1,401,0.035995,2500,"(3, 1)","(1, 1)",2
265,9,26,No_reverse,Unsolved,1,2500,0.229007,2500,"(3, 1)","(1, 1)",2
266,9,26,Breadth-first,Unsolved,1,2500,1.231506,2500,"(3, 1)","(1, 1)",2
267,9,26,Depth-first,Solved,1,152,0.014505,2500,"(3, 1)","(1, 1)",2
268,9,27,Random,Solved,1,424,0.035550,2500,"(3, 1)","(1, 1)",2
269,9,27,No_reverse,Solved,1,631,0.057551,2500,"(3, 1)","(1, 1)",2
270,9,27,Breadth-first,Unsolved,1,2500,1.283354,2500,"(3, 1)","(1, 1)",2
271,9,27,Depth-first,Solved,1,599,0.057178,2500,"(3, 1)","(1, 1)",2
272,9,28,Random,Solved,1,1148,0.103652,2500,"(3, 1)","(1, 1)",2
273,9,28,No_reverse,Solved,1,747,0.066566,2500,"(3, 1)","(1, 1)",2
274,9,28,Breadth-first,Unsolved,1,2500,1.318280,2500,"(3, 1)","(1, 1)",2
275,9,28,Depth-first,Unsolved,1,2500,0.220348,2500,"(3, 1)","(1, 1)",2
276,9,29,Random,Unsolved,1,2500,0.219645,2500,"(3, 1)","(1, 1)",2
277,9,29,No_reverse,Unsolved,1,2500,0.226045,2500,"(3, 1)","(1, 1)",2
278,9,29,Breadth-first,Unsolved,1,2500,1.337369,2500,"(3, 1)","(1, 1)",2
279,9,29,Depth-first,Unsolved,1,2500,0.228832,2500,"(3, 1)","(1, 1)",2
280,9,20,Random,Solved,1,6,0.000580,2500,"(3, 1)","(1, 1)",2
281,9,20,No_reverse,Solved,1,3,0.000308,2500,"(3, 1)","(1, 1)",2
282,9,20,Breadth-first,Solved,1,1,0.000674,2500,"(3, 1)","(1, 1)",2
283,9,20,Depth-first,Solved,1,1208,0.115450,2500,"(3, 1)","(1, 1)",2
284,9,21,Random,Solved,1,64,0.005927,2500,"(3, 1)","(1, 1)",2
285,9,21,No_reverse,Solved,1,50,0.004590,2500,"(3, 1)","(1, 1)",2
286,9,21,Breadth-first,Unsolved,1,2500,1.107939,2500,"(3, 1)","(1, 1)",2
287,9,21,Depth-first,Solved,1,124,0.012033,2500,"(3, 1)","(1, 1)",2
288,9,22,Random,Solved,1,1587,0.137753,2500,"(3, 1)","(1, 1)",2
289,9,22,No_reverse,Unsolved,1,2500,0.220182,2500,"(3, 1)","(1, 1)",2
290,9,22,Breadth-first,Unsolved,1,2500,1.137468,2500,"(3, 1)","(1, 1)",2
291,9,22,Depth-first,Unsolved,1,2500,0.240864,2500,"(3, 1)","(1, 1)",2
292,9,23,Random,Solved,1,2061,0.173218,2500,"(3, 1)","(1, 1)",2
293,9,23,No_reverse,Solved,1,1099,0.094110,2500,"(3, 1)","(1, 1)",2
294,9,23,Breadth-first,Unsolved,1,2500,1.174401,2500,"(3, 1)","(1, 1)",2
295,9,23,Depth-first,Solved,1,652,0.057404,2500,"(3, 1)","(1, 1)",2
296,9,24,Random,Solved,1,318,0.026226,2500,"(3, 1)","(1, 1)",2
297,9,24,No_reverse,Solved,1,78,0.006973,2500,"(3, 1)","(1, 1)",2
298,9,24,Breadth-first,Unsolved,1,2500,1.226991,2500,"(3, 1)","(1, 1)",2
299,9,24,Depth-first,Solved,1,165,0.014986,2500,"(3, 1)","(1, 1)",2
300,9,25,Random,Unsolved,1,2500,0.199069,2500,"(3, 1)","(1, 1)",2
301,9,25,No_reverse,Unsolved,1,2500,0.206933,2500,"(3, 1)","(1, 1)",2
302,9,25,Breadth-first,Unsolved,1,2500,1.214640,2500,"(3, 1)","(1, 1)",2
